"A-7-6"|Yes|"79600084"|"130055028"
"A-2-4"|Yes|"79600088"|"130055037"
"A-1-a"|Yes|"79600089"|"130055038"
"A-1-b"|No |"79600089"|"130055039"
"A-7-6"|Yes|"79600096"|"130055052"
"A-6"|No |"79600096"|"130055053"
"A-7-6"|Yes|"79600095"|"130055050"
"A-6"|No |"79600095"|"130055051"
"A-6"|Yes|"79600094"|"130055048"
"A-7-6"|No |"79600094"|"130055049"
"A-6"|Yes|"79600092"|"130055044"
"A-7-6"|No |"79600092"|"130055045"
"A-6"|Yes|"79600093"|"130055046"
"A-7-6"|No |"79600093"|"130055047"
"A-2-4"|Yes|"79600102"|"130055062"
"A-2-4"|Yes|"79600098"|"130055054"
"A-6"|No |"79600098"|"130055055"
"A-2-4"|Yes|"79600100"|"130055059"
"A-6"|No |"79600100"|"130055060"
"A-4"|Yes|"79600099"|"130055056"
"A-6"|No |"79600099"|"130055057"
"A-2-4"|No |"79600099"|"130055058"
"A-8"|Yes|"79600101"|"130055061"
"A-6"|Yes|"79600106"|"130055065"
"A-7-6"|No |"79600106"|"130055066"
"A-6"|Yes|"79600104"|"130055063"
"A-6"|Yes|"79600105"|"130055064"
"A-7-6"|Yes|"79600107"|"130055067"
"A-6"|No |"79600107"|"130055068"
"A-7-6"|Yes|"79600110"|"130055073"
"A-6"|No |"79600110"|"130055074"
"A-7-6"|No |"79600108"|"130055070"
"A-6"|Yes|"79600108"|"130055069"
"A-4"|Yes|"79600111"|"130055075"
"A-6"|No |"79600111"|"130055076"
"A-2-4"|No |"79600111"|"130055077"
"A-6"|No |"79600109"|"130055071"
"A-4"|Yes|"79600109"|"130055072"
"A-4"|Yes|"79600113"|"130055080"
"A-2-4"|No |"79600113"|"130055081"
"A-4"|Yes|"79600114"|"130055082"
"A-6"|No |"79600114"|"130055083"
"A-2-4"|No |"79600114"|"130055084"
"A-4"|Yes|"79600116"|"130055088"
"A-6"|No |"79600116"|"130055089"
"A-2-4"|No |"79600116"|"130055090"
"A-4"|Yes|"79600112"|"130055078"
"A-2-4"|No |"79600112"|"130055079"
"A-4"|Yes|"79600117"|"130055091"
"A-6"|No |"79600117"|"130055092"
"A-2-4"|No |"79600117"|"130055093"
"A-6"|No |"79600115"|"130055085"
"A-2-4"|No |"79600115"|"130055086"
"A-4"|Yes|"79600115"|"130055087"
"A-2-4"|Yes|"79600119"|"130055094"
"A-6"|No |"79600119"|"130055095"
"A-2-4"|Yes|"79600123"|"130055102"
"A-4"|Yes|"79600120"|"130055098"
"A-2-4"|No |"79600120"|"130055097"
"A-6"|No |"79600120"|"130055096"
"A-2-4"|Yes|"79600121"|"130055099"
"A-6"|No |"79600121"|"130055100"
"A-8"|Yes|"79600122"|"130055101"
"A-6"|No |"79600128"|"130055111"
"A-2-4"|No |"79600128"|"130055112"
"A-4"|Yes|"79600128"|"130055113"
"A-4"|Yes|"79600126"|"130055107"
"A-6"|No |"79600126"|"130055108"
"A-6"|No |"79600127"|"130055109"
"A-7-6"|Yes|"79600127"|"130055110"
"A-6"|Yes|"79600125"|"130055105"
"A-7-6"|No |"79600125"|"130055106"
"A-7-6"|Yes|"79600124"|"130055103"
"A-6"|No |"79600124"|"130055104"
"A-6"|No |"79600131"|"130055118"
"A-2-4"|No |"79600131"|"130055119"
"A-4"|Yes|"79600131"|"130055120"
"A-6"|No |"79600132"|"130055121"
"A-2-4"|No |"79600132"|"130055122"
"A-4"|Yes|"79600132"|"130055123"
"A-4"|Yes|"79600129"|"130055114"
"A-2-4"|No |"79600129"|"130055115"
"A-4"|Yes|"79600130"|"130055116"
"A-2-4"|No |"79600130"|"130055117"
"A-7-6"|Yes|"79600133"|"130055124"
"A-7-6"|Yes|"79600134"|"130055125"
"A-7-6"|Yes|"79600135"|"130055126"
"A-7-6"|Yes|"79600136"|"130055127"
"A-7-6"|Yes|"79600140"|"130055131"
"A-7-5"|No |"79600140"|"130055132"
"A-7-5"|No |"79600138"|"130055128"
"A-7-6"|Yes|"79600138"|"130055129"
"A-7-6"|Yes|"79600139"|"130055130"
"A-7-6"|Yes|"79600141"|"130055133"
"A-7-6"|Yes|"79600142"|"130055134"
"A-7-5"|No |"79600142"|"130055135"
